iter	Passed	Remaining
3247	9050	46677
3248	9052	46672
3249	9055	46668
3250	9057	46662
3251	9059	46655
3252	9061	46649
3253	9064	46647
3254	9066	46642
3255	9069	46638
3256	9071	46634
3257	9075	46634
3258	9077	46632
3259	9080	46629
3260	9083	46625
3261	9085	46621
3262	9089	46620
3263	9092	46619
3264	9095	46617
3265	9098	46616
3266	9100	46613
3267	9103	46610
3268	9107	46610
3269	9109	46604
3270	9111	46598
3271	9113	46591
3272	9115	46586
3273	9117	46580
3274	9120	46577
3275	9122	46571
3276	9125	46566
3277	9127	46559
3278	9129	46553
3279	9131	46548
3280	9134	46545
3281	9137	46546
3282	9140	46542
3283	9143	46542
3284	9146	46539
3285	9149	46537
3286	9152	46535
3287	9154	46532
3288	9157	46529
3289	9160	46526
3290	9163	46524
3291	9166	46521
3292	9169	46521
3293	9172	46517
3294	9174	46515
3295	9178	46514
3296	9181	46512
3297	9183	46509
3298	9186	46506
3299	9189	46502
3300	9191	46499
3301	9194	46498
3302	9197	46494
3303	9199	46488
3304	9202	46485
3305	9205	46482
3306	9208	46483
3307	9211	46481
3308	9214	46478
3309	9216	46474
3310	9219	46471
3311	9222	46471
3312	9225	46467
3313	9228	46464
3314	9230	46460
3315	9233	46456
3316	9237	46458
3317	9239	46454
3318	9242	46450
3319	9244	46444
3320	9247	46442
3321	9250	46443
3322	9253	46439
3323	9255	46435
3324	9258	46431
3325	9260	46427
3326	9264	46427
3327	9267	46424
3328	9269	46420
3329	9272	46416
3330	9275	46414
3331	9277	46410
3332	9280	46408
3333	9283	46405
3334	9285	46401
3335	9288	46398
3336	9291	46394
3337	9294	46393
3338	9296	46389
3339	9299	46384
3340	9301	46381
3341	9304	46377
3342	9307	46375
3343	9310	46372
3344	9312	46368
3345	9315	46365
3346	9318	46361
3347	9320	46357
3348	9323	46355
3349	9325	46351
3350	9328	46346
3351	9331	46346
3352	9334	46342
3353	9337	46342
3354	9340	46339
3355	9343	46336
3356	9345	46333
3357	9348	46329
3358	9351	46326
3359	9353	46323
3360	9356	46320
3361	9359	46317
3362	9361	46313
3363	9364	46311
3364	9367	46310
3365	9370	46307
3366	9372	46301
3367	9375	46297
3368	9378	46294
3369	9381	46295
3370	9384	46292
3371	9386	46288
3372	9389	46284
3373	9392	46281
3374	9395	46281
3375	9398	46278
3376	9400	46273
3377	9403	46271
3378	9406	46268
3379	9409	46265
3380	9411	46261
3381	9413	46257
3382	9416	46253
3383	9419	46249
3384	9422	46247
3385	9425	46245
3386	9427	46242
3387	9430	46239
3388	9432	46234
3389	9435	46232
3390	9438	46231
3391	9441	46227
3392	9444	46223
3393	9446	46220
3394	9449	46217
3395	9452	46213
3396	9455	46212
3397	9457	46208
3398	9460	46204
3399	9462	46201
3400	9465	46196
3401	9468	46195
3402	9470	46191
3403	9474	46190
3404	9476	46186
3405	9479	46182
3406	9482	46180
3407	9484	46176
3408	9487	46172
3409	9490	46171
3410	9493	46168
3411	9495	46165
3412	9498	46161
3413	9500	46157
3414	9503	46155
3415	9506	46152
3416	9509	46148
3417	9511	46145
3418	9514	46142
3419	9517	46141
3420	9520	46139
3421	9523	46135
3422	9526	46133
3423	9528	46129
3424	9531	46126
3425	9534	46123
3426	9536	46119
3427	9539	46116
3428	9542	46113
3429	9544	46109
3430	9547	46105
3431	9550	46102
3432	9552	46098
3433	9555	46095
3434	9558	46093
3435	9560	46089
3436	9563	46087
3437	9566	46083
3438	9568	46080
3439	9572	46079
3440	9574	46075
3441	9577	46071
3442	9579	46068
3443	9582	46065
3444	9585	46061
3445	9587	46057
3446	9590	46052
3447	9592	46050
3448	9595	46046
3449	9598	46046
3450	9601	46044
3451	9604	46040
3452	9606	46036
3453	9609	46033
3454	9612	46031
3455	9615	46029
3456	9618	46026
3457	9620	46023
3458	9623	46020
3459	9626	46018
3460	9629	46015
3461	9631	46011
3462	9634	46007
3463	9636	46003
3464	9639	46001
3465	9642	45998
3466	9645	45994
3467	9647	45991
3468	9650	45987
3469	9653	45985
3470	9656	45983
3471	9658	45978
3472	9661	45975
3473	9664	45973
3474	9666	45969
3475	9669	45967
3476	9672	45965
3477	9675	45961
3478	9677	45957
3479	9680	45953
3480	9682	45950
3481	9685	45946
3482	9688	45943
3483	9691	45941
3484	9693	45937
3485	9696	45934
3486	9699	45932
3487	9702	45929
3488	9705	45927
3489	9707	45923
3490	9710	45919
3491	9713	45917
3492	9715	45913
3493	9718	45912
3494	9721	45909
3495	9724	45907
3496	9727	45904
3497	9729	45900
3498	9732	45898
3499	9735	45894
3500	9737	45890
3501	9740	45887
3502	9743	45884
3503	9745	45881
3504	9748	45878
3505	9751	45875
3506	9753	45871
3507	9756	45869
3508	9759	45867
3509	9762	45863
3510	9765	45860
3511	9767	45857
3512	9770	45854
3513	9772	45848
3514	9774	45843
3515	9777	45839
3516	9779	45834
3517	9782	45829
3518	9784	45825
3519	9787	45821
3520	9789	45818
3521	9792	45815
3522	9794	45810
3523	9797	45806
3524	9800	45805
3525	9803	45801
3526	9805	45798
3527	9808	45795
3528	9811	45792
3529	9814	45791
3530	9817	45788
3531	9819	45785
3532	9822	45781
3533	9825	45779
3534	9828	45778
3535	9831	45776
3536	9834	45772
3537	9836	45769
3538	9839	45765
3539	9842	45764
3540	9845	45761
3541	9847	45757
3542	9850	45753
3543	9852	45749
3544	9855	45746
3545	9858	45744
3546	9861	45742
3547	9863	45738
3548	9866	45735
3549	9869	45732
3550	9872	45730
3551	9874	45727
3552	9877	45723
3553	9880	45721
3554	9883	45718
3555	9886	45718
3556	9888	45713
3557	9891	45710
3558	9894	45708
3559	9897	45705
3560	9900	45704
3561	9903	45702
3562	9906	45699
3563	9908	45696
3564	9911	45692
3565	9914	45690
3566	9917	45687
3567	9919	45684
3568	9922	45681
3569	9925	45679
3570	9928	45676
3571	9931	45674
3572	9934	45672
3573	9936	45668
3574	9939	45665
3575	9942	45662
3576	9945	45660
3577	9948	45660
3578	9951	45656
3579	9953	45652
3580	9955	45648
3581	9958	45645
3582	9961	45643
3583	9964	45639
3584	9967	45637
3585	9970	45635
3586	9973	45636
3587	9976	45633
3588	9979	45630
3589	9982	45628
3590	9984	45626
3591	9989	45629
3592	9991	45627
3593	9995	45625
3594	9997	45622
3595	10000	45619
3596	10004	45620
3597	10006	45617
3598	10009	45614
3599	10012	45611
3600	10015	45610
3601	10018	45609
3602	10021	45604
3603	10023	45599
3604	10025	45595
3605	10028	45591
3606	10031	45589
3607	10033	45584
3608	10036	45580
3609	10038	45576
3610	10041	45573
3611	10043	45567
3612	10046	45568
3613	10049	45562
3614	10051	45557
3615	10053	45553
3616	10055	45547
3617	10058	45543
3618	10061	45542
3619	10063	45537
3620	10065	45531
3621	10068	45526
3622	10070	45521
3623	10073	45519
3624	10075	45515
3625	10078	45509
3626	10080	45505
3627	10083	45501
3628	10085	45497
3629	10088	45496
3630	10091	45494
3631	10094	45492
3632	10097	45490
3633	10099	45486
3634	10102	45484
3635	10105	45481
3636	10108	45479
3637	10111	45475
3638	10114	45472
3639	10117	45471
3640	10120	45469
3641	10123	45467
3642	10125	45463
3643	10128	45459
3644	10130	45456
3645	10134	45458
3646	10137	45455
3647	10140	45454
3648	10143	45451
3649	10146	45452
3650	10149	45449
3651	10152	45447
3652	10155	45444
3653	10158	45442
3654	10162	45444
3655	10165	45442
3656	10168	45443
3657	10171	45439
3658	10174	45440
3659	10177	45438
3660	10180	45434
3661	10182	45431
3662	10185	45427
3663	10188	45425
3664	10191	45424
3665	10194	45421
3666	10197	45418
3667	10200	45416
3668	10202	45414
3669	10206	45414
3670	10209	45411
3671	10211	45408
3672	10215	45407
3673	10218	45409
3674	10222	45408
3675	10224	45405
3676	10227	45404
3677	10230	45400
3678	10233	45399
3679	10236	45397
3680	10239	45393
3681	10242	45391
3682	10244	45388
3683	10248	45388
3684	10250	45384
3685	10253	45382
3686	10256	45379
3687	10258	45375
3688	10262	45374
3689	10265	45372
3690	10267	45369
3691	10270	45366
3692	10273	45363
3693	10276	45361
3694	10279	45358
3695	10281	45355
3696	10284	45352
3697	10287	45350
3698	10290	45349
3699	10293	45346
3700	10296	45343
3701	10298	45340
3702	10301	45336
3703	10309	45355
3704	10312	45354
3705	10315	45351
3706	10317	45348
3707	10321	45350
3708	10324	45346
3709	10327	45344
3710	10330	45342
3711	10333	45344
3712	10337	45343
3713	10340	45342
3714	10343	45340
3715	10346	45339
3716	10350	45342
3717	10354	45342
3718	10357	45343
3719	10359	45337
3720	10362	45335
3721	10364	45330
3722	10367	45325
3723	10369	45319
3724	10371	45313
3725	10373	45307
3726	10375	45303
3727	10377	45297
3728	10379	45291
3729	10382	45286
3730	10384	45280
3731	10386	45275
3732	10388	45270
3733	10391	45266
3734	10393	45260
3735	10395	45254
3736	10397	45247
3737	10399	45242
3738	10401	45237
3739	10403	45232
3740	10406	45228
3741	10408	45222
3742	10411	45219
3743	10413	45213
3744	10415	45208
3745	10417	45202
3746	10420	45200
3747	10422	45195
3748	10425	45190
3749	10427	45185
3750	10429	45180
3751	10431	45175
3752	10434	45170
3753	10436	45164
3754	10438	45158
3755	10440	45152
3756	10442	45146
3757	10444	45141
3758	10447	45137
3759	10449	45132
3760	10451	45126
3761	10453	45122
3762	10455	45115
3763	10457	45109
3764	10460	45106
3765	10463	45102
3766	10465	45096
3767	10467	45092
3768	10469	45086
3769	10471	45080
3770	10474	45077
3771	10477	45075
3772	10479	45070
3773	10481	45064
3774	10483	45060
3775	10486	45055
3776	10488	45051
3777	10492	45051
3778	10494	45048
3779	10497	45044
3780	10499	45039
3781	10502	45036
3782	10505	45034
3783	10508	45033
3784	10511	45030
3785	10513	45026
3786	10516	45023
3787	10519	45021
3788	10522	45020
3789	10525	45016
3790	10527	45013
3791	10530	45009
3792	10532	45005
3793	10535	45004
3794	10538	45001
3795	10541	44997
3796	10543	44993
3797	10546	44989
3798	10549	44988
3799	10552	44985
3800	10554	44982
3801	10557	44979
3802	10559	44974
3803	10562	44971
3804	10565	44970
3805	10568	44967
3806	10571	44964
3807	10573	44960
3808	10576	44958
3809	10579	44955
3810	10582	44952
3811	10584	44949
3812	10587	44945
3813	10589	44941
3814	10593	44941
3815	10596	44938
3816	10598	44936
3817	10601	44933
3818	10604	44932
3819	10608	44932
3820	10611	44929
3821	10613	44926
3822	10616	44922
3823	10619	44920
3824	10622	44920
3825	10625	44919
3826	10628	44916
3827	10631	44914
3828	10634	44912
3829	10637	44911
3830	10640	44909
3831	10643	44907
3832	10646	44904
3833	10649	44904
3834	10652	44901
3835	10655	44898
3836	10658	44897
3837	10661	44895
3838	10665	44896
3839	10667	44893
3840	10670	44890
3841	10673	44887
3842	10676	44885
3843	10679	44883
3844	10682	44881
3845	10684	44878
3846	10687	44875
3847	10690	44872
3848	10693	44871
3849	10697	44874
3850	10701	44874
3851	10703	44871
3852	10707	44870
3853	10710	44870
3854	10713	44868
3855	10716	44866
3856	10719	44864
3857	10721	44861
3858	10724	44856
3859	10727	44853
3860	10729	44850
3861	10732	44848
3862	10735	44847
3863	10739	44846
3864	10742	44844
3865	10745	44842
3866	10747	44839
3867	10751	44840
3868	10754	44837
3869	10757	44836
3870	10760	44834
3871	10762	44830
3872	10765	44826
3873	10767	44822
3874	10770	44819
3875	10773	44817
3876	10776	44813
3877	10780	44816
3878	10783	44814
3879	10785	44811
3880	10788	44808
3881	10791	44805
3882	10794	44803
3883	10796	44798
3884	10799	44795
3885	10801	44791
3886	10804	44790
3887	10807	44787
3888	10810	44783
3889	10812	44780
3890	10815	44776
3891	10818	44774
3892	10821	44772
3893	10823	44768
3894	10825	44762
3895	10827	44756
3896	10829	44750
3897	10831	44745
3898	10834	44739
3899	10836	44734
3900	10838	44729
3901	10840	44723
3902	10842	44718
3903	10845	44715
3904	10847	44711
3905	10850	44706
3906	10852	44701
3907	10854	44696
3908	10857	44692
3909	10859	44687
3910	10861	44682
3911	10863	44676
3912	10866	44673
3913	10868	44667
3914	10870	44662
3915	10872	44657
3916	10875	44652
3917	10877	44646
3918	10879	44641
3919	10881	44636
3920	10884	44633
3921	10886	44627
3922	10888	44621
3923	10890	44616
3924	10892	44610
3925	10895	44609
3926	10898	44605
3927	10900	44600
3928	10902	44595
3929	10904	44590
3930	10907	44589
3931	10911	44590
3932	10914	44588
3933	10917	44584
3934	10920	44583
3935	10924	44584
3936	10926	44581
3937	10929	44578
3938	10932	44576
3939	10935	44574
3940	10939	44576
3941	10942	44573
3942	10944	44570
3943	10947	44567
3944	10950	44564
3945	10954	44566
3946	10957	44564
3947	10959	44561
3948	10962	44558
3949	10965	44556
3950	10968	44554
3951	10971	44552
3952	10974	44549
3953	10977	44549
3954	10979	44543
3955	10981	44538
3956	10984	44536
3957	10987	44532
3958	10989	44527
3959	10991	44522
3960	10993	44517
3961	10996	44513
3962	10998	44508
3963	11000	44502
3964	11002	44497
3965	11005	44494
3966	11007	44488
3967	11010	44484
3968	11012	44478
3969	11014	44472
3970	11016	44467
3971	11018	44461
3972	11020	44454
3973	11022	44449
3974	11025	44447
3975	11027	44443
3976	11029	44437
3977	11031	44432
3978	11034	44428
3979	11037	44426
3980	11040	44426
3981	11043	44423
3982	11046	44421
3983	11049	44418
3984	11052	44416
3985	11054	44413
3986	11057	44411
3987	11060	44409
3988	11063	44407
3989	11066	44406
3990	11069	44403
3991	11072	44402
3992	11075	44400
3993	11078	44397
3994	11081	44394
3995	11084	44392
3996	11086	44388
3997	11089	44386
3998	11092	44383
3999	11095	44380
4000	11097	44377
4001	11101	44376
4002	11103	44374
4003	11106	44371
4004	11109	44368
4005	11112	44367
4006	11115	44364
4007	11117	44360
4008	11121	44360
4009	11124	44360
4010	11127	44357
4011	11130	44354
4012	11132	44350
4013	11135	44346
4014	11138	44343
4015	11140	44341
4016	11143	44339
4017	11146	44336
4018	11149	44333
4019	11152	44331
4020	11154	44328
4021	11157	44325
4022	11160	44323
4023	11163	44320
4024	11166	44319
4025	11169	44318
4026	11172	44314
4027	11175	44311
4028	11178	44309
4029	11180	44306
4030	11183	44304
4031	11186	44301
4032	11189	44298
4033	11192	44296
4034	11195	44295
4035	11198	44293
4036	11200	44290
4037	11203	44287
4038	11206	44286
4039	11209	44283
4040	11212	44281
4041	11215	44279
4042	11218	44277
4043	11221	44276
4044	11224	44273
4045	11227	44272
4046	11230	44270
4047	11233	44269
4048	11236	44265
4049	11239	44262
4050	11241	44259
4051	11244	44257
4052	11247	44256
4053	11250	44252
4054	11252	44247
4055	11255	44245
4056	11258	44242
4057	11261	44241
4058	11264	44238
4059	11266	44234
4060	11269	44230
4061	11271	44226
4062	11274	44223
4063	11277	44220
4064	11279	44217
4065	11282	44214
4066	11285	44211
4067	11289	44214
4068	11292	44210
4069	11294	44207
4070	11297	44203
4071	11299	44200
4072	11302	44196
4073	11305	44193
4074	11307	44190
4075	11310	44188
4076	11313	44184
4077	11315	44181
4078	11318	44178
4079	11321	44174
4080	11324	44172
4081	11326	44170
4082	11329	44168
4083	11332	44165
4084	11335	44162
4085	11338	44159
4086	11340	44156
4087	11343	44154
4088	11346	44151
4089	11349	44147
4090	11351	44144
4091	11355	44143
4092	11357	44140
4093	11360	44138
4094	11363	44136
4095	11366	44134
4096	11370	44136
4097	11373	44134
4098	11376	44131
4099	11378	44127
4100	11381	44123
4101	11383	44120
4102	11386	44117
4103	11389	44114
4104	11392	44111
4105	11395	44111
4106	11398	44110
4107	11401	44106
4108	11403	44102
4109	11406	44099
4110	11409	44097
4111	11412	44096
4112	11415	44093
4113	11418	44090
4114	11421	44088
4115	11423	44086
4116	11426	44082
4117	11429	44081
4118	11432	44080
4119	11435	44076
4120	11438	44076
4121	11441	44073
4122	11444	44072
4123	11447	44069
4124	11451	44069
4125	11454	44068
4126	11456	44065
4127	11459	44061
4128	11462	44058
4129	11465	44056
4130	11467	44052
4131	11470	44048
4132	11472	44045
4133	11475	44041
4134	11478	44039
4135	11481	44036
4136	11483	44033
4137	11486	44031
4138	11489	44028
4139	11492	44027
4140	11495	44025
4141	11498	44023
4142	11501	44021
4143	11504	44017
4144	11506	44012
4145	11508	44008
4146	11510	44003
4147	11513	44000
4148	11516	43998
4149	11518	43993
4150	11521	43989
4151	11523	43984
4152	11525	43979
4153	11529	43980
4154	11531	43975
4155	11534	43973
4156	11537	43970
4157	11540	43968
4158	11544	43971
4159	11547	43970
4160	11550	43968
4161	11553	43966
4162	11556	43964
4163	11560	43964
4164	11562	43960
4165	11565	43957
4166	11568	43954
4167	11570	43951
4168	11574	43952
4169	11577	43948
4170	11579	43946
4171	11583	43944
4172	11585	43941
4173	11588	43940
4174	11591	43938
4175	11594	43933
4176	11597	43931
4177	11599	43928
4178	11602	43926
4179	11605	43923
4180	11608	43921
4181	11611	43918
4182	11614	43916
4183	11617	43914
4184	11620	43912
4185	11623	43909
4186	11625	43906
4187	11628	43903
4188	11631	43901
4189	11634	43899
4190	11637	43896
4191	11639	43894
4192	11642	43891
4193	11646	43893
4194	11649	43891
4195	11652	43889
4196	11655	43887
4197	11659	43888
4198	11662	43887
4199	11665	43884
4200	11668	43881
4201	11670	43877
4202	11673	43876
4203	11676	43874
4204	11679	43872
4205	11682	43868
4206	11685	43865
4207	11688	43864
4208	11690	43860
4209	11693	43857
4210	11696	43853
4211	11698	43850
4212	11702	43849
4213	11704	43847
4214	11708	43846
4215	11711	43844
4216	11714	43842
4217	11717	43843
4218	11720	43839
4219	11723	43837
4220	11726	43834
4221	11728	43831
4222	11732	43830
4223	11734	43827
4224	11737	43823
4225	11739	43820
4226	11743	43819
4227	11746	43817
4228	11749	43815
4229	11751	43811
4230	11753	43807
4231	11756	43804
4232	11759	43802
4233	11762	43800
4234	11765	43797
4235	11768	43794
4236	11771	43792
4237	11773	43789
4238	11776	43787
4239	11779	43784
4240	11782	43781
4241	11785	43779
4242	11788	43776
4243	11791	43775
4244	11793	43772
4245	11796	43770
4246	11799	43766
4247	11802	43764
4248	11805	43761
4249	11807	43758
4250	11811	43757
4251	11813	43753
4252	11816	43750
4253	11819	43750
4254	11822	43746
4255	11825	43745
4256	11828	43741
4257	11830	43738
4258	11833	43735
4259	11835	43730
4260	11838	43727
4261	11840	43722
4262	11842	43716
4263	11844	43711
4264	11846	43707
4265	11849	43702
4266	11851	43699
4267	11853	43694
4268	11856	43689
4269	11858	43684
4270	11860	43680
4271	11864	43680
4272	11867	43679
4273	11870	43676
4274	11872	43673
4275	11875	43669
4276	11879	43671
4277	11882	43668
4278	11885	43665
4279	11887	43662
4280	11890	43660
4281	11893	43658
4282	11896	43656
4283	11899	43654
4284	11902	43649
4285	11905	43649
4286	11908	43646
4287	11910	43643
4288	11913	43640
4289	11916	43637
4290	11919	43635
4291	11922	43634
4292	11931	43655
4293	11936	43659
4294	11939	43656
4295	11942	43654
4296	11945	43653
4297	11948	43650
4298	11951	43650
4299	11954	43647
4300	11956	43643
4301	11959	43639
4302	11962	43636
4303	11964	43634
4304	11967	43629
4305	11969	43626
4306	11972	43623
4307	11975	43622
4308	11979	43622
4309	11982	43619
4310	11985	43617
4311	11987	43613
4312	11990	43610
4313	11994	43611
4314	11997	43609
4315	12000	43607
4316	12002	43603
4317	12005	43601
4318	12008	43600
4319	12012	43599
4320	12014	43596
4321	12017	43593
4322	12020	43590
4323	12023	43588
4324	12025	43583
4325	12027	43578
4326	12029	43573
4327	12031	43568
4328	12034	43563
4329	12036	43559
4330	12038	43553
4331	12057	43609
4332	12062	43614
4333	12067	43618
4334	12072	43625
4335	12077	43630
4336	12083	43638
4337	12087	43642
4338	12093	43649
4339	12099	43657
4340	12103	43660
4341	12109	43669
4342	12114	43672
4343	12119	43678
4344	12124	43685
4345	12129	43689
4346	12133	43691
4347	12139	43699
4348	12143	43701
4349	12148	43705
4350	12154	43713
4351	12158	43717
4352	12163	43720
4353	12168	43728
4354	12173	43731
4355	12178	43737
4356	12183	43742
4357	12187	43745
4358	12192	43750
4359	12198	43757
4360	12203	43764
4361	12207	43765
4362	12213	43771
4363	12218	43776
4364	12222	43780
4365	12228	43786
4366	12232	43789
4367	12236	43793
4368	12243	43802
4369	12247	43806
4370	12252	43809
4371	12257	43816
4372	12262	43818
4373	12266	43820
4374	12271	43827
4375	12276	43831
4376	12280	43833
4377	12285	43839
4378	12290	43841
4379	12294	43844
4380	12300	43852
4381	12304	43854
4382	12309	43858
4383	12313	43862
4384	12318	43867
4385	12323	43869
4386	12328	43876
4387	12332	43879
4388	12337	43881
4389	12341	43885
4390	12346	43889
4391	12351	43892
4392	12355	43896
4393	12361	43902
4394	12365	43906
4395	12370	43909
4396	12375	43913
4397	12380	43918
4398	12384	43921
4399	12389	43925
4400	12394	43932
4401	12400	43938
4402	12404	43940
4403	12408	43944
4404	12414	43949
4405	12419	43954
4406	12423	43958
4407	12428	43961
4408	12433	43966
4409	12437	43969
4410	12443	43977
4411	12448	43982
4412	12453	43986
4413	12459	43993
4414	12463	43997
4415	12468	44002
4416	12474	44009
4417	12479	44013
4418	12483	44016
4419	12489	44024
4420	12494	44028
4421	12499	44032
4422	12504	44039
4423	12509	44044
4424	12515	44051
4425	12520	44056
4426	12525	44060
4427	12530	44066
4428	12535	44072
4429	12540	44074
4430	12545	44081
4431	12551	44087
4432	12554	44085
4433	12557	44083
4434	12560	44082
4435	12563	44079
4436	12566	44077
4437	12569	44074
4438	12572	44071
4439	12575	44069
4440	12577	44066
4441	12581	44064
4442	12584	44062
4443	12587	44060
4444	12590	44059
4445	12593	44056
4446	12596	44055
4447	12599	44053
4448	12602	44051
4449	12606	44050
4450	12608	44047
4451	12611	44044
4452	12614	44043
4453	12617	44040
4454	12621	44039
4455	12623	44036
4456	12626	44033
4457	12629	44030
4458	12632	44028
4459	12635	44026
4460	12638	44023
4461	12641	44020
4462	12644	44018
4463	12647	44016
4464	12650	44015
4465	12653	44013
4466	12656	44011
4467	12659	44008
4468	12663	44008
4469	12666	44005
4470	12669	44003
4471	12672	44000
4472	12675	43999
4473	12678	43998
4474	12681	43996
4475	12684	43994
4476	12687	43992
4477	12691	43991
4478	12694	43988
4479	12697	43986
4480	12699	43982
4481	12702	43980
4482	12705	43977
4483	12708	43975
4484	12711	43973
4485	12714	43970
4486	12717	43969
4487	12720	43967
4488	12723	43965
4489	12726	43963
4490	12729	43960
4491	12732	43958
4492	12736	43957
4493	12739	43955
4494	12741	43951
4495	12745	43950
4496	12748	43948
4497	12751	43946
4498	12754	43943
4499	12757	43941
4500	12760	43939
4501	12763	43938
4502	12766	43936
4503	12769	43933
4504	12772	43930
4505	12775	43927
4506	12778	43926
4507	12781	43923
4508	12784	43921
4509	12787	43918
4510	12789	43914
4511	12793	43913
4512	12796	43911
4513	12799	43910
4514	12802	43906
4515	12804	43903
4516	12807	43901
4517	12810	43898
4518	12813	43896
4519	12816	43894
4520	12819	43890
4521	12822	43890
4522	12826	43889
4523	12828	43886
4524	12831	43883
4525	12834	43880
4526	12837	43878
4527	12840	43877
4528	12843	43874
4529	12846	43871
4530	12850	43871
4531	12853	43869
4532	12857	43869
4533	12859	43866
4534	12862	43864
4535	12866	43865
4536	12869	43862
4537	12872	43860
4538	12875	43858
4539	12880	43861
4540	12883	43860
4541	12886	43858
4542	12889	43855
4543	12893	43855
4544	12896	43852
4545	12899	43851
4546	12902	43849
4547	12905	43846
4548	12909	43847
4549	12912	43846
4550	12915	43844
4551	12919	43844
4552	12923	43844
4553	12926	43843
4554	12929	43840
4555	12932	43839
4556	12936	43838
4557	12939	43836
4558	12942	43834
4559	12944	43830
4560	12947	43826
4561	12949	43823
4562	12952	43819
4563	12954	43815
4564	12957	43809
4565	12959	43804
4566	12961	43801
4567	12964	43797
4568	12966	43793
4569	12969	43788
4570	12971	43784
4571	12973	43780
4572	12976	43776
4573	12978	43771
4574	12981	43768
4575	12984	43765
4576	12987	43762
4577	12989	43758
4578	12992	43754
4579	12995	43754
4580	12998	43751
4581	13001	43748
4582	13004	43745
4583	13006	43741
4584	13009	43737
4585	13011	43733
4586	13014	43729
4587	13016	43725
4588	13019	43721
4589	13022	43719
4590	13025	43718
4591	13028	43715
4592	13030	43711
4593	13033	43708
4594	13036	43704
4595	13039	43703
4596	13042	43700
4597	13044	43696
4598	13047	43692
4599	13051	43695
4600	13055	43696
4601	13059	43697
4602	13063	43698
4603	13068	43701
4604	13072	43702
4605	13076	43703
4606	13079	43701
4607	13083	43701
4608	13086	43698
4609	13088	43695
4610	13091	43693
4611	13094	43689
4612	13097	43687
4613	13099	43682
4614	13101	43676
4615	13103	43671
4616	13105	43665
4617	13107	43660
4618	13110	43655
4619	13112	43650
4620	13114	43644
4621	13116	43638
4622	13118	43634
4623	13120	43629
4624	13122	43624
4625	13125	43619
4626	13127	43614
4627	13129	43609
4628	13131	43603
4629	13133	43599
4630	13135	43594
4631	13137	43588
4632	13139	43582
4633	13142	43578
4634	13144	43573
4635	13146	43568
4636	13149	43564
4637	13151	43560
4638	13153	43555
4639	13156	43551
4640	13158	43546
4641	13160	43541
4642	13162	43536
4643	13165	43532
4644	13167	43529
4645	13170	43525
4646	13172	43521
4647	13175	43518
4648	13178	43515
4649	13181	43511
4650	13183	43507
4651	13186	43504
4652	13189	43502
4653	13191	43498
4654	13194	43494
4655	13197	43491
4656	13199	43488
4657	13202	43485
4658	13205	43482
4659	13207	43478
4660	13210	43474
4661	13213	43471
4662	13216	43468
4663	13218	43465
4664	13221	43461
4665	13223	43457
4666	13226	43455
4667	13229	43452
4668	13232	43449
4669	13235	43446
4670	13237	43443
4671	13241	43441
4672	13243	43438
4673	13246	43435
4674	13249	43433
4675	13252	43429
4676	13255	43427
4677	13258	43424
4678	13260	43420
4679	13262	43416
4680	13265	43411
4681	13268	43409
4682	13271	43408
4683	13274	43404
4684	13276	43401
4685	13279	43398
4686	13282	43394
4687	13285	43392
4688	13288	43389
4689	13290	43385
4690	13293	43382
4691	13296	43379
4692	13299	43377
4693	13302	43375
4694	13304	43371
4695	13307	43368
4696	13310	43364
4697	13312	43361
4698	13315	43358
4699	13318	43355
4700	13320	43351
4701	13323	43348
4702	13326	43344
4703	13328	43340
4704	13331	43337
4705	13333	43333
4706	13336	43330
4707	13339	43326
4708	13342	43324
4709	13344	43320
4710	13347	43318
4711	13350	43315
4712	13353	43312
4713	13356	43309
4714	13358	43306
4715	13361	43303
4716	13364	43300
4717	13366	43296
4718	13369	43292
4719	13377	43306
4720	13382	43310
4721	13387	43315
4722	13392	43319
4723	13397	43322
4724	13402	43328
4725	13407	43332
4726	13412	43334
4727	13417	43341
4728	13422	43343
4729	13426	43346
4730	13432	43353
4731	13437	43356
4732	13442	43361
4733	13447	43366
4734	13452	43370
4735	13457	43373
4736	13462	43377
4737	13467	43381
4738	13472	43385
4739	13477	43390
4740	13482	43393
4741	13487	43398
4742	13492	43402
4743	13497	43405
4744	13502	43409
4745	13506	43412
4746	13512	43416
4747	13516	43419
4748	13521	43422
4749	13526	43426
4750	13531	43430
4751	13535	43433
4752	13540	43437
4753	13545	43440
4754	13550	43445
4755	13555	43447
4756	13560	43451
4757	13566	43458
4758	13570	43461
4759	13575	43464
4760	13581	43470
4761	13585	43472
4762	13590	43475
4763	13595	43479
4764	13600	43482
4765	13605	43487
4766	13609	43490
4767	13614	43492
4768	13620	43499
4769	13625	43503
4770	13629	43505
4771	13635	43512
4772	13640	43515
4773	13644	43517
4774	13649	43522
4775	13654	43524
4776	13659	43528
4777	13664	43532
4778	13669	43536
4779	13673	43539
4780	13681	43552
4781	13686	43555
4782	13691	43560
4783	13697	43565
4784	13703	43572
4785	13708	43578
4786	13713	43582
4787	13719	43587
4788	13724	43591
4789	13729	43594
4790	13732	43593
4791	13735	43591
4792	13738	43589
4793	13742	43588
4794	13744	43584
4795	13746	43579
4796	13749	43574
4797	13751	43570
4798	13754	43567
4799	13756	43562
4800	13758	43557
