iter	MAE
1667	55.89736014
1668	55.89026373
1669	55.88496649
1670	55.87462806
1671	55.86897199
1672	55.86263794
1673	55.86025265
1674	55.84807311
1675	55.84049326
1676	55.82570078
1677	55.81508454
1678	55.80864048
1679	55.79499289
1680	55.79309928
1681	55.78834117
1682	55.78095291
1683	55.77272863
1684	55.76644954
1685	55.75833212
1686	55.75697647
1687	55.74635511
1688	55.73592456
1689	55.73190945
1690	55.72668529
1691	55.71124331
1692	55.70703089
1693	55.6996247
1694	55.6885543
1695	55.68118376
1696	55.67565454
1697	55.67160665
1698	55.66302186
1699	55.6584578
1700	55.65493782
1701	55.65003175
1702	55.63921916
1703	55.63649639
1704	55.63410204
1705	55.628409
1706	55.62244555
1707	55.61328257
1708	55.60541539
1709	55.59518461
1710	55.59175568
1711	55.58533858
1712	55.57983365
1713	55.57432343
1714	55.57086874
1715	55.56689248
1716	55.55720747
1717	55.54926217
1718	55.54025306
1719	55.53846559
1720	55.52595451
1721	55.52307079
1722	55.51657284
1723	55.50981449
1724	55.49926496
1725	55.49638674
1726	55.49177183
1727	55.48447626
1728	55.48310422
1729	55.47399179
1730	55.46389581
1731	55.459168
1732	55.45331491
1733	55.44801484
1734	55.43878491
1735	55.42890275
1736	55.42095062
1737	55.41682319
1738	55.40720835
1739	55.40039685
1740	55.39652673
1741	55.3881
1742	55.37764731
1743	55.36816468
1744	55.36426404
1745	55.36003914
1746	55.35204405
1747	55.3427241
1748	55.34085733
1749	55.33369558
1750	55.32980955
1751	55.32229508
1752	55.31730161
1753	55.30928053
1754	55.30450153
1755	55.3005586
1756	55.29008412
1757	55.2856635
1758	55.27805739
1759	55.27207869
1760	55.26455075
1761	55.25909926
1762	55.2540255
1763	55.24769161
1764	55.23762118
1765	55.23516827
1766	55.23165869
1767	55.22837617
1768	55.22161708
1769	55.21457034
1770	55.2124945
1771	55.20995385
1772	55.19777311
1773	55.18952731
1774	55.18525422
1775	55.17667651
1776	55.16909988
1777	55.16275366
1778	55.158377
1779	55.15018552
1780	55.14464072
1781	55.14038237
1782	55.13513234
1783	55.12529711
1784	55.12290735
1785	55.11902154
1786	55.11305439
1787	55.10696696
1788	55.10386924
1789	55.09821018
1790	55.0909728
1791	55.08803988
1792	55.07914003
1793	55.07095194
1794	55.06193166
1795	55.05728181
1796	55.05290056
1797	55.0469188
1798	55.04122875
1799	55.03482654
1800	55.02531756
1801	55.01766305
1802	55.01242709
1803	55.00526454
1804	55.00326421
1805	54.99433485
1806	54.98872799
1807	54.98173305
1808	54.97531038
1809	54.97134995
1810	54.96624692
1811	54.9644228
1812	54.95729784
1813	54.94977437
1814	54.94786464
1815	54.94399801
1816	54.9425432
1817	54.94010391
1818	54.93569352
1819	54.92783912
1820	54.92059438
1821	54.90963356
1822	54.89768298
1823	54.88666913
1824	54.87731553
1825	54.87245658
1826	54.86290423
1827	54.8533998
1828	54.84991377
1829	54.84491305
1830	54.84143931
1831	54.83812686
1832	54.83299013
1833	54.82332183
1834	54.82028979
1835	54.81347745
1836	54.80511925
1837	54.7977381
1838	54.78928372
1839	54.78014465
1840	54.76941545
1841	54.76734534
1842	54.76073881
1843	54.75135528
1844	54.74743318
1845	54.74254286
1846	54.73917599
1847	54.73074487
1848	54.72348026
1849	54.71849724
1850	54.71221949
1851	54.70747626
1852	54.70367874
1853	54.69393165
1854	54.68717042
1855	54.68324374
1856	54.67689904
1857	54.66915031
1858	54.66268434
1859	54.65299736
1860	54.64979896
1861	54.64608161
1862	54.64013268
1863	54.63292259
1864	54.62344954
1865	54.61517795
1866	54.61156762
1867	54.60398498
1868	54.59860387
1869	54.59319204
1870	54.58794475
1871	54.58037815
1872	54.57836704
1873	54.57398283
1874	54.57292937
1875	54.56441806
1876	54.56257767
1877	54.55347285
1878	54.55082341
1879	54.54591782
1880	54.54286065
1881	54.53586896
1882	54.53120351
1883	54.52347845
1884	54.51855752
1885	54.51428416
1886	54.5068694
1887	54.49910053
1888	54.49355554
1889	54.48574387
1890	54.48224385
1891	54.47694663
1892	54.47117111
1893	54.46320185
1894	54.45661511
1895	54.4535852
1896	54.44694638
1897	54.43894013
1898	54.43074254
1899	54.42350079
1900	54.41864136
1901	54.40178035
1902	54.39188657
1903	54.3829926
1904	54.37741352
1905	54.36906646
1906	54.36698343
1907	54.36012344
1908	54.35088381
1909	54.34535397
1910	54.33749174
1911	54.33207653
1912	54.32719247
1913	54.32307288
1914	54.31451975
1915	54.30821003
1916	54.30707747
1917	54.30263722
1918	54.30057811
1919	54.29368307
1920	54.28620386
1921	54.28036042
1922	54.27441766
1923	54.27130996
1924	54.26473582
1925	54.25555074
1926	54.25114912
1927	54.24442507
1928	54.23986791
1929	54.23357742
1930	54.23015047
1931	54.22292216
1932	54.21882698
1933	54.20998993
1934	54.20617043
1935	54.19789728
1936	54.19618866
1937	54.19119811
1938	54.18321023
1939	54.17314882
1940	54.16984178
1941	54.16295521
1942	54.15382931
1943	54.14943745
1944	54.1441006
1945	54.13754776
1946	54.13048189
1947	54.12829344
1948	54.12479922
1949	54.11857568
1950	54.11024265
1951	54.1031763
1952	54.09512944
1953	54.08751175
1954	54.0810087
1955	54.07786054
1956	54.07253669
1957	54.06548915
1958	54.05639156
1959	54.04989327
1960	54.04824571
1961	54.03639231
1962	54.03158098
1963	54.02296159
1964	54.01635926
1965	54.01222217
1966	54.00660062
1967	53.99789696
1968	53.98516656
1969	53.97752642
1970	53.97163561
1971	53.96524292
1972	53.95930709
1973	53.95158569
1974	53.94384956
1975	53.93769352
1976	53.93332048
1977	53.9266516
1978	53.92135211
1979	53.91728768
1980	53.91133752
1981	53.90066602
1982	53.89244694
1983	53.89009222
1984	53.8846296
1985	53.8772395
1986	53.86971456
1987	53.86176435
1988	53.85915531
1989	53.85493825
1990	53.85128485
1991	53.84962911
1992	53.84107702
1993	53.83877857
1994	53.83344165
1995	53.82519574
1996	53.82113604
1997	53.81738372
1998	53.81307636
1999	53.80909895
2000	53.80249938
2001	53.80017124
2002	53.79546701
2003	53.79340687
2004	53.78539428
2005	53.78293144
2006	53.77524217
2007	53.77198097
2008	53.7647801
2009	53.76067445
2010	53.75477213
2011	53.75001421
2012	53.74038204
2013	53.73629204
2014	53.72897355
2015	53.72534235
2016	53.71799839
2017	53.71631421
2018	53.71388884
2019	53.70860192
2020	53.70515735
2021	53.70390683
2022	53.69648934
2023	53.69463448
2024	53.69242397
2025	53.68635854
2026	53.68054501
2027	53.67537518
2028	53.66884027
2029	53.6648348
2030	53.65763099
2031	53.65252203
2032	53.64937591
2033	53.64325768
2034	53.63677135
2035	53.63477914
2036	53.63099943
2037	53.62318
2038	53.61811769
2039	53.61099762
2040	53.60260101
2041	53.59500165
2042	53.59175699
2043	53.5893168
2044	53.57781932
2045	53.57149321
2046	53.56778136
2047	53.56154696
2048	53.55615612
2049	53.55390381
2050	53.5458594
2051	53.53539308
2052	53.52977014
2053	53.52666975
2054	53.5205703
2055	53.51249437
2056	53.50442297
2057	53.49663047
2058	53.49334446
2059	53.48709021
2060	53.47945366
2061	53.47117696
2062	53.4666202
2063	53.4549198
2064	53.45212168
2065	53.4471371
2066	53.43857571
2067	53.4315783
2068	53.42809192
2069	53.42200324
2070	53.41631905
2071	53.41316541
2072	53.40778473
2073	53.39944855
2074	53.39093539
2075	53.3826928
2076	53.36993655
2077	53.36563399
2078	53.36018276
2079	53.35702257
2080	53.35238693
2081	53.34954473
2082	53.34126728
2083	53.33651291
2084	53.32894703
2085	53.32354507
2086	53.31748267
2087	53.31348797
2088	53.31130333
2089	53.30365608
2090	53.29734422
2091	53.29366047
2092	53.28818197
2093	53.28556903
2094	53.2795611
2095	53.27689945
2096	53.26992489
2097	53.262138
2098	53.25702745
2099	53.25355377
2100	53.24889492
2101	53.24349869
2102	53.23708104
2103	53.23540018
2104	53.22985431
2105	53.22340214
2106	53.2117254
2107	53.20722694
2108	53.20565448
2109	53.19651839
2110	53.19443213
2111	53.19234632
2112	53.18576921
2113	53.17958539
2114	53.17307305
2115	53.16893716
2116	53.16553276
2117	53.15865537
2118	53.15525681
2119	53.14882141
2120	53.14559477
2121	53.13761134
2122	53.13439063
2123	53.12920896
2124	53.11938393
2125	53.11651901
2126	53.11570134
2127	53.10965419
2128	53.10700878
2129	53.10240108
2130	53.09547
2131	53.08502909
2132	53.0793454
2133	53.07509913
2134	53.0730517
2135	53.06675621
2136	53.0622021
2137	53.06102377
2138	53.05700157
2139	53.04720883
2140	53.04428715
2141	53.04100398
2142	53.03744022
2143	53.03314634
2144	53.03043067
2145	53.0177857
2146	53.01177728
2147	53.00688092
2148	53.00128516
2149	52.99663622
2150	52.99453561
2151	52.99054942
2152	52.98394239
2153	52.98010416
2154	52.97629187
2155	52.97063574
2156	52.96603321
2157	52.96302754
2158	52.95993763
2159	52.95370232
2160	52.94834466
2161	52.94194099
2162	52.93726897
2163	52.93393924
2164	52.93217609
2165	52.92749442
2166	52.9223183
2167	52.91412674
2168	52.90776429
2169	52.90170368
2170	52.89998246
2171	52.8980839
2172	52.89403444
2173	52.88582298
2174	52.88193092
2175	52.87854675
2176	52.87238031
2177	52.86921329
2178	52.86828656
2179	52.86616564
2180	52.86315941
2181	52.85828291
2182	52.85645024
2183	52.85254396
2184	52.84853733
2185	52.8466155
2186	52.8397539
2187	52.83500302
2188	52.82298104
2189	52.82125996
2190	52.81505085
2191	52.80914407
2192	52.80423089
2193	52.79992675
2194	52.79810664
2195	52.79500665
2196	52.79043964
2197	52.78580084
2198	52.77868154
2199	52.77306453
2200	52.76722791
2201	52.76184668
2202	52.75592482
2203	52.75268165
2204	52.74261691
2205	52.74023207
2206	52.7295727
2207	52.72469218
2208	52.72127903
2209	52.71955997
2210	52.71371592
2211	52.7087122
2212	52.70700394
2213	52.70363219
2214	52.69884913
2215	52.69753732
2216	52.69228223
2217	52.68380995
2218	52.67832648
2219	52.67469664
2220	52.67111763
2221	52.66707611
2222	52.66227999
2223	52.65811646
2224	52.65448676
2225	52.65084701
2226	52.64563488
2227	52.64129088
2228	52.63425071
2229	52.63082592
2230	52.62416943
2231	52.61193686
2232	52.60604741
2233	52.60434
2234	52.59803845
2235	52.59335803
2236	52.58833451
2237	52.5779571
2238	52.5744054
2239	52.57221405
2240	52.563135
2241	52.55623527
2242	52.5454718
2243	52.54255093
2244	52.53737757
2245	52.53569087
2246	52.53091434
2247	52.52724213
2248	52.5203845
2249	52.51792102
2250	52.51473683
2251	52.51183862
2252	52.50668539
2253	52.50501989
2254	52.49843832
2255	52.49241699
2256	52.48787858
2257	52.48451675
2258	52.48164882
2259	52.47861065
2260	52.46981361
2261	52.46783954
2262	52.46501812
2263	52.45880646
2264	52.45205225
2265	52.44772284
2266	52.44361498
2267	52.43909247
2268	52.4381961
2269	52.43487386
2270	52.43323403
2271	52.43059485
2272	52.42305175
2273	52.41668867
2274	52.41457804
2275	52.41040685
2276	52.40750416
2277	52.40601833
2278	52.4013202
2279	52.39912117
2280	52.39430174
2281	52.39163452
2282	52.3876381
2283	52.38249562
2284	52.38066314
2285	52.37798192
2286	52.37559552
2287	52.36895226
2288	52.36557302
2289	52.35999951
2290	52.35845576
2291	52.35503979
2292	52.35054477
2293	52.3492703
2294	52.34564676
2295	52.34087816
2296	52.33462077
2297	52.32748595
2298	52.320877
2299	52.31804783
2300	52.3164392
2301	52.31044798
2302	52.30705486
2303	52.29895142
2304	52.29695768
2305	52.28860269
2306	52.28502712
2307	52.28202042
2308	52.27893686
2309	52.27212883
2310	52.26728724
2311	52.26117297
2312	52.25493985
2313	52.25235342
2314	52.24773249
2315	52.244452
2316	52.24328185
2317	52.23802549
2318	52.23306046
2319	52.23024583
2320	52.22486983
2321	52.22130917
2322	52.21899353
2323	52.21574782
2324	52.21433038
2325	52.20810416
2326	52.20427087
2327	52.20037437
2328	52.19611849
2329	52.19011917
2330	52.18760771
2331	52.1855961
2332	52.1825401
2333	52.18097655
2334	52.16709979
2335	52.16387601
2336	52.15477897
2337	52.14999846
2338	52.13988807
2339	52.13547513
2340	52.13227214
2341	52.1315813
2342	52.12997188
2343	52.12278291
2344	52.12144315
2345	52.11542738
2346	52.10895684
2347	52.10268215
2348	52.09648414
2349	52.09080846
2350	52.07943362
2351	52.07307763
2352	52.07147519
2353	52.06976005
2354	52.06431591
2355	52.05877456
2356	52.05490008
2357	52.04992737
2358	52.04372354
2359	52.03776282
2360	52.03450897
2361	52.02822374
2362	52.02465296
2363	52.02183461
2364	52.01837029
2365	52.01382204
2366	52.0100492
2367	52.00277997
2368	51.99685654
2369	51.99294487
2370	51.98889687
2371	51.98532982
2372	51.97872565
2373	51.97603386
2374	51.9688355
2375	51.96221554
2376	51.95742753
2377	51.95311696
2378	51.94792726
2379	51.94374281
2380	51.93792544
2381	51.93079298
2382	51.92833252
2383	51.92157328
2384	51.91595019
2385	51.90724206
2386	51.90433406
2387	51.90273667
2388	51.90040424
2389	51.89966229
2390	51.89493065
2391	51.88895733
2392	51.88565493
2393	51.88397367
2394	51.87981459
2395	51.87748327
2396	51.8724562
2397	51.86840935
2398	51.86697826
2399	51.86333406
2400	51.86114726
2401	51.85878246
2402	51.85635664
2403	51.85191998
2404	51.84935051
2405	51.8439754
2406	51.83952566
2407	51.83543755
2408	51.83173758
2409	51.82937511
2410	51.82021531
2411	51.8146953
2412	51.81197644
2413	51.80784203
2414	51.80419202
2415	51.7990423
2416	51.7947445
2417	51.78614916
2418	51.78319323
2419	51.77496803
2420	51.76857473
2421	51.7663362
2422	51.75974027
2423	51.75377374
2424	51.75303371
2425	51.74611108
2426	51.74097515
2427	51.73952176
2428	51.73590021
2429	51.72949622
2430	51.72404405
2431	51.72051519
2432	51.71325719
2433	51.70175125
2434	51.69268216
2435	51.69025679
2436	51.68474809
2437	51.68305884
2438	51.67832506
2439	51.67705366
2440	51.67159607
2441	51.66992123
2442	51.66559508
2443	51.66182101
2444	51.65958909
2445	51.65444872
2446	51.65057506
2447	51.64685132
2448	51.64504345
2449	51.64175496
2450	51.64028451
2451	51.63807539
2452	51.63308975
2453	51.62390282
2454	51.62212769
2455	51.61915954
2456	51.61426224
2457	51.6114161
2458	51.60689412
2459	51.60411838
2460	51.6002455
2461	51.59010514
2462	51.58725431
2463	51.58297891
2464	51.5750677
2465	51.57082742
2466	51.56546723
2467	51.56294735
2468	51.55573928
2469	51.55488997
2470	51.55313623
2471	51.54617771
2472	51.54052993
2473	51.5349989
2474	51.52971788
2475	51.52475256
2476	51.51933581
2477	51.5153493
2478	51.50916534
2479	51.50337542
2480	51.499604
2481	51.49835415
2482	51.49559469
2483	51.49283503
2484	51.49142449
2485	51.48410764
2486	51.48039271
2487	51.47619784
2488	51.47317925
2489	51.46927031
2490	51.46041848
2491	51.45610227
2492	51.45311659
2493	51.4488904
2494	51.44345875
2495	51.44268091
2496	51.44041692
2497	51.43714586
2498	51.43470061
2499	51.42401615
2500	51.42313769
2501	51.41996804
2502	51.41497924
2503	51.40869973
2504	51.40393635
2505	51.40226371
2506	51.39652131
2507	51.3938553
2508	51.39129112
2509	51.38483907
2510	51.38015301
2511	51.37744888
2512	51.37176101
2513	51.37031121
2514	51.36744931
2515	51.35779732
2516	51.35491548
2517	51.35301669
2518	51.35118989
2519	51.34802633
2520	51.34381257
2521	51.33748888
2522	51.33289726
2523	51.33039608
2524	51.32658746
2525	51.32428281
2526	51.3222959
2527	51.32048697
2528	51.31727689
2529	51.31433935
2530	51.30859346
2531	51.30260434
2532	51.30087491
2533	51.29604066
2534	51.29119886
2535	51.28608328
2536	51.27475246
2537	51.27045898
2538	51.26549316
2539	51.25876596
2540	51.25396417
2541	51.24536545
2542	51.24160332
2543	51.23810277
2544	51.23662405
2545	51.23144076
2546	51.22748259
2547	51.22303368
2548	51.21725184
2549	51.20966613
2550	51.20511831
2551	51.20042285
2552	51.19546991
2553	51.18718593
2554	51.18129011
2555	51.17809202
2556	51.17305903
2557	51.16835278
2558	51.16534681
2559	51.15975164
2560	51.15366455
2561	51.14867209
2562	51.14229047
2563	51.14020511
2564	51.13635118
2565	51.13293906
2566	51.13063095
2567	51.12750818
2568	51.12256407
2569	51.11945587
2570	51.10840276
2571	51.10487155
2572	51.10419367
2573	51.09847284
2574	51.08997773
2575	51.08726081
2576	51.0807939
2577	51.07528641
2578	51.07233621
2579	51.063346
2580	51.0567079
2581	51.05076447
2582	51.0486904
2583	51.04713213
2584	51.04128856
2585	51.03485969
2586	51.03345469
2587	51.03124631
2588	51.02645101
2589	51.01913329
2590	51.01542389
2591	51.00916302
2592	51.00841504
2593	51.00370009
2594	51.00208044
2595	50.99986278
2596	50.99739623
2597	50.99412968
2598	50.98739944
2599	50.97953237
2600	50.97335695
2601	50.96987039
2602	50.96836994
2603	50.96504107
2604	50.96225054
2605	50.95717041
2606	50.95102532
2607	50.94799707
2608	50.94643546
2609	50.94180731
2610	50.93746965
2611	50.93652527
2612	50.9277988
2613	50.9252164
2614	50.91956202
2615	50.91800344
2616	50.91421814
2617	50.91227233
2618	50.90840104
2619	50.90287935
2620	50.90116884
2621	50.89928396
2622	50.89655258
2623	50.89339558
2624	50.88627734
2625	50.88553781
2626	50.88178132
2627	50.88060216
2628	50.87546068
2629	50.87304864
2630	50.86992079
2631	50.86625761
2632	50.86274331
2633	50.86101901
2634	50.85844923
2635	50.85420113
2636	50.85352505
2637	50.84971078
2638	50.84813502
2639	50.84487938
2640	50.84170261
2641	50.83982354
2642	50.83880994
2643	50.83588443
2644	50.8328684
2645	50.83080912
2646	50.82905046
2647	50.82813029
2648	50.81500602
2649	50.80665685
2650	50.80325156
2651	50.79505112
2652	50.79391631
2653	50.79004356
2654	50.78714871
2655	50.78430187
2656	50.78108905
2657	50.77670258
2658	50.77360279
2659	50.76932027
2660	50.76313306
2661	50.75684654
2662	50.75231398
2663	50.75057077
2664	50.7454363
2665	50.74115392
2666	50.73575661
2667	50.73018233
2668	50.72906166
2669	50.72142731
2670	50.72061465
2671	50.7184768
2672	50.71251521
2673	50.71002577
2674	50.70732243
2675	50.70500451
2676	50.70064063
2677	50.698446
2678	50.68843698
2679	50.68448567
2680	50.68405653
2681	50.6811451
2682	50.6781617
2683	50.67693555
2684	50.66717073
2685	50.66232362
2686	50.6608823
2687	50.65790838
2688	50.65189614
2689	50.64801299
2690	50.64654022
2691	50.64514465
2692	50.6394473
2693	50.63550543
2694	50.63326966
2695	50.63016877
2696	50.62941562
2697	50.62371859
2698	50.61993682
2699	50.61495258
2700	50.61213149
2701	50.60902103
2702	50.60320305
2703	50.59980782
2704	50.59015087
2705	50.58728799
2706	50.58557033
2707	50.58058265
2708	50.57697235
2709	50.57219123
2710	50.56407614
2711	50.55838035
2712	50.55476988
2713	50.55388612
2714	50.54223294
2715	50.53735907
2716	50.53572235
2717	50.53256586
2718	50.52581576
2719	50.51797139
2720	50.51478268
2721	50.51089967
2722	50.50759824
2723	50.50267345
2724	50.49803524
2725	50.49312853
2726	50.48806352
2727	50.48346004
2728	50.48080398
2729	50.4765142
2730	50.47371247
2731	50.46795548
2732	50.46251204
2733	50.46089373
2734	50.45754939
2735	50.45137998
2736	50.44907906
2737	50.44320471
2738	50.44029349
2739	50.43536061
2740	50.43348676
2741	50.43152957
2742	50.42447759
2743	50.42205066
2744	50.41713716
2745	50.41239796
2746	50.40648916
2747	50.40472416
2748	50.40270086
2749	50.39670851
2750	50.39099001
2751	50.38772898
2752	50.38353841
2753	50.37792203
2754	50.3718185
2755	50.36766627
2756	50.36367915
2757	50.35997566
2758	50.35733256
2759	50.35431034
2760	50.35295369
2761	50.34718454
2762	50.34128408
2763	50.33795365
2764	50.33636016
2765	50.33308829
2766	50.3308466
2767	50.32682039
2768	50.32271788
2769	50.31841592
2770	50.31557046
2771	50.31331707
2772	50.30853774
2773	50.30650198
2774	50.30140808
2775	50.29944282
2776	50.29797202
2777	50.29542433
2778	50.29153827
2779	50.28967383
2780	50.28585095
2781	50.27969707
2782	50.27647092
2783	50.27273328
2784	50.2631037
2785	50.26015348
2786	50.2550125
2787	50.25401632
2788	50.2510889
2789	50.24945958
2790	50.24202588
2791	50.23627835
2792	50.23439666
2793	50.23303254
2794	50.22731686
2795	50.22511255
2796	50.21926307
2797	50.21777004
2798	50.21369704
2799	50.21217202
2800	50.20838403
2801	50.20646795
2802	50.20323961
2803	50.19926626
2804	50.19797108
2805	50.1945324
2806	50.19339284
2807	50.18839577
2808	50.18626541
2809	50.18215655
2810	50.17992318
2811	50.17756166
2812	50.17407028
2813	50.17109882
2814	50.16875624
2815	50.16737326
2816	50.1653673
2817	50.1608386
2818	50.15163513
2819	50.14849784
2820	50.14791352
2821	50.14392313
2822	50.13914629
2823	50.13560804
2824	50.13328839
2825	50.13100085
2826	50.12779577
2827	50.1235904
2828	50.12095219
2829	50.11786339
2830	50.11365625
2831	50.11102236
2832	50.10708357
2833	50.09784799
2834	50.09515037
2835	50.08866891
2836	50.08553592
2837	50.0818233
2838	50.0742795
2839	50.06883872
2840	50.06149786
2841	50.05947027
2842	50.05525278
2843	50.05370495
2844	50.04883622
2845	50.04703693
2846	50.03669706
2847	50.03456705
2848	50.02713754
2849	50.02498012
2850	50.02127643
2851	50.01119969
2852	50.0090612
2853	50.00639913
2854	50.00188825
2855	49.99807882
2856	49.9935866
2857	49.99162586
2858	49.98895546
2859	49.98786794
2860	49.98385203
2861	49.98143115
2862	49.98050436
2863	49.97700908
2864	49.97448624
2865	49.97172975
2866	49.96780056
2867	49.96565778
2868	49.96013136
2869	49.95766194
2870	49.95390446
2871	49.95150341
2872	49.94736861
2873	49.94536312
2874	49.94194449
2875	49.93932505
2876	49.93670928
2877	49.93395363
2878	49.93194609
2879	49.92919018
2880	49.91966545
2881	49.91616179
2882	49.90827553
2883	49.90621232
2884	49.89904403
2885	49.89134074
2886	49.89016594
2887	49.88545185
2888	49.88351852
2889	49.87956136
2890	49.87270455
2891	49.86916501
2892	49.86793027
2893	49.86653211
2894	49.86506851
2895	49.86168505
2896	49.85990474
2897	49.85676006
2898	49.85273598
2899	49.8474652
2900	49.84494076
2901	49.84362883
2902	49.83581724
2903	49.83317955
2904	49.82527848
2905	49.82190897
2906	49.81907119
2907	49.81379742
2908	49.80786596
2909	49.80399931
2910	49.79416536
2911	49.78620808
2912	49.78262209
2913	49.77898536
2914	49.77146796
2915	49.76719351
2916	49.76546342
2917	49.76360435
2918	49.76139245
2919	49.75630335
2920	49.74925276
2921	49.74620258
2922	49.7391968
2923	49.73659306
2924	49.73343217
2925	49.72741541
2926	49.72233727
2927	49.71763647
2928	49.71638985
2929	49.71389963
2930	49.71253113
2931	49.708824
2932	49.70650045
2933	49.70482027
2934	49.70186224
2935	49.69893149
2936	49.69759931
2937	49.69273735
2938	49.68736111
2939	49.68412731
2940	49.67708343
2941	49.67326571
2942	49.67212655
2943	49.66641698
2944	49.66379249
2945	49.66025773
2946	49.64944749
2947	49.6427564
2948	49.63908086
2949	49.63533771
2950	49.63265732
2951	49.63149193
2952	49.62712869
2953	49.62357411
2954	49.62026122
2955	49.61277915
2956	49.60896257
2957	49.60565288
2958	49.60279045
2959	49.59988285
2960	49.5964704
2961	49.59384034
2962	49.58968361
2963	49.58850745
2964	49.5845304
2965	49.57601735
2966	49.57289651
2967	49.57113956
2968	49.5656448
2969	49.56158134
2970	49.55836313
2971	49.55532534
2972	49.5506286
2973	49.54877525
2974	49.54610897
2975	49.54495227
2976	49.54374651
2977	49.5406027
2978	49.53753932
2979	49.53405134
2980	49.52884128
2981	49.52640784
2982	49.52339307
2983	49.52166335
2984	49.52075749
2985	49.51908485
2986	49.51584868
2987	49.51197638
2988	49.50708068
2989	49.50566142
2990	49.50249894
2991	49.4983433
2992	49.49352795
2993	49.4832977
2994	49.48135071
2995	49.47926835
2996	49.47738565
2997	49.47428991
2998	49.47298677
2999	49.4723236
3000	49.46851889
3001	49.46488033
3002	49.46266466
3003	49.45755832
3004	49.45352498
3005	49.45017999
3006	49.44776216
3007	49.4450256
3008	49.44071596
3009	49.43467234
3010	49.43402182
3011	49.43199436
3012	49.42966274
3013	49.42799999
3014	49.42466015
3015	49.41837883
3016	49.41259226
3017	49.40941514
3018	49.40652503
3019	49.40443166
3020	49.39759116
3021	49.39378421
3022	49.39158643
3023	49.39017203
3024	49.38393951
3025	49.37867034
3026	49.37526334
3027	49.37248651
3028	49.37211907
3029	49.37146288
3030	49.37065189
3031	49.36908687
3032	49.36235771
3033	49.35899268
3034	49.35339799
3035	49.34640423
3036	49.33910561
3037	49.33626179
3038	49.33357642
3039	49.33248795
3040	49.32491327
3041	49.32180615
3042	49.31794748
3043	49.31729281
3044	49.31377243
3045	49.31130633
3046	49.30872484
3047	49.30679239
3048	49.30273421
3049	49.30099101
3050	49.29271925
3051	49.2914215
3052	49.28831345
3053	49.28152965
3054	49.27717468
3055	49.27534539
3056	49.27169869
3057	49.26904714
3058	49.26724788
3059	49.26537867
3060	49.25809233
3061	49.25490089
3062	49.25384907
3063	49.25160295
3064	49.25003844
3065	49.24522977
3066	49.24257534
3067	49.23873741
3068	49.23556599
3069	49.23312456
3070	49.23099359
3071	49.22446538
3072	49.21901176
3073	49.2169297
3074	49.2142266
3075	49.21157361
3076	49.20978682
3077	49.20730447
3078	49.20298789
3079	49.20109321
3080	49.1978281
3081	49.19419855
3082	49.18948538
3083	49.18523331
3084	49.18278469
3085	49.17842238
3086	49.17556964
3087	49.17348944
3088	49.17025379
3089	49.16776025
3090	49.16388851
3091	49.15922425
3092	49.15613622
3093	49.14962849
3094	49.14737277
3095	49.14526108
3096	49.14329203
3097	49.13954634
3098	49.13694467
3099	49.12824731
3100	49.12455737
3101	49.1210919
3102	49.12032522
3103	49.11986006
3104	49.11335083
3105	49.11015636
3106	49.10785264
3107	49.10224946
3108	49.09785284
3109	49.09622458
3110	49.09525448
3111	49.09192263
3112	49.09097714
3113	49.08719895
3114	49.08480729
3115	49.0816987
3116	49.07761776
3117	49.06711392
3118	49.06372054
3119	49.06266386
3120	49.05731296
3121	49.05519944
3122	49.05154862
3123	49.0475694
3124	49.04547468
3125	49.04112084
3126	49.03938591
3127	49.03680508
3128	49.02899018
3129	49.02551706
3130	49.02148297
3131	49.01810827
3132	49.01653647
3133	49.00914309
3134	49.00691624
3135	49.0054646
3136	49.00364817
3137	49.0007777
3138	49.00015581
3139	48.99798307
3140	48.99559321
3141	48.99497121
3142	48.9934514
3143	48.98905387
3144	48.98617483
3145	48.98128346
3146	48.9766165
3147	48.97083735
3148	48.96902417
3149	48.96673631
3150	48.96491541
3151	48.96229351
3152	48.96096646
3153	48.95940249
3154	48.95878857
3155	48.95639957
3156	48.9547417
3157	48.95191277
3158	48.94664594
3159	48.94354921
3160	48.93980452
3161	48.93827356
3162	48.93469399
3163	48.93108057
3164	48.93022861
3165	48.92678483
3166	48.92217717
3167	48.91885781
3168	48.91824571
3169	48.91641253
3170	48.91541221
3171	48.91182763
3172	48.90293005
3173	48.90020852
3174	48.89838733
3175	48.89574714
3176	48.89137472
3177	48.88890383
3178	48.88444606
3179	48.88049223
3180	48.87816011
3181	48.87287955
3182	48.86957445
3183	48.86326164
3184	48.86035504
3185	48.8571078
3186	48.85305592
3187	48.84861613
3188	48.84473548
3189	48.84343665
3190	48.83666714
3191	48.83443628
3192	48.831752
3193	48.82906928
3194	48.82689841
3195	48.82577407
3196	48.81961681
3197	48.81613241
3198	48.81090312
3199	48.80791939
3200	48.79902698
3201	48.79520356
3202	48.79198553
3203	48.78901167
3204	48.78435915
3205	48.77945649
3206	48.77679367
3207	48.77458403
3208	48.7742665
3209	48.76758367
3210	48.76635304
3211	48.76441113
3212	48.76137255
3213	48.75809463
3214	48.75394598
3215	48.75163044
3216	48.7478123
3217	48.74662699
3218	48.74026082
3219	48.73886888
3220	48.73734102
3221	48.73491866
3222	48.73388695
